TRANSACTION_ID=316917, TX_DATETIME=2018-05-04 00:02:25, CUSTOMER_ID=2924, TERMINAL_ID=1711, TX_AMOUNT=85.38, TX_TIME_SECONDS=2851345, TX_TIME_DAYS=33, TX_FRAUD=0, TX_FRAUD_SCENARIO=0, TX_DURING_WEEKEND=0, TX_DURING_NIGHT=1, CUSTOMER_ID_NB_TX_1DAY_WINDOW=4.0, CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW=57.91000000000005, CUSTOMER_ID_NB_TX_7DAY_WINDOW=17.0, CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW=50.76058823529413, CUSTOMER_ID_NB_TX_30DAY_WINDOW=77.0, CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW=56.188051948051964, TERMINAL_ID_NB_TX_1DAY_WINDOW=0.0, TERMINAL_ID_RISK_1DAY_WINDOW=0.0, TERMINAL_ID_NB_TX_7DAY_WINDOW=6.0, TERMINAL_ID_RISK_7DAY_WINDOW=0.0, TERMINAL_ID_NB_TX_30DAY_WINDOW=17.0, TERMINAL_ID_RISK_30DAY_WINDOW=0.0
TRANSACTION_ID=317340, TX_DATETIME=2018-05-04 03:10:05, CUSTOMER_ID=1332, TERMINAL_ID=8426, TX_AMOUNT=110.23, TX_TIME_SECONDS=2862605, TX_TIME_DAYS=33, TX_FRAUD=0, TX_FRAUD_SCENARIO=0, TX_DURING_WEEKEND=0, TX_DURING_NIGHT=1, CUSTOMER_ID_NB_TX_1DAY_WINDOW=4.0, CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW=181.9375, CUSTOMER_ID_NB_TX_7DAY_WINDOW=18.0, CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW=184.83444444444444, CUSTOMER_ID_NB_TX_30DAY_WINDOW=65.0, CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW=117.59492307692312, TERMINAL_ID_NB_TX_1DAY_WINDOW=3.0, TERMINAL_ID_RISK_1DAY_WINDOW=0.0, TERMINAL_ID_NB_TX_7DAY_WINDOW=13.0, TERMINAL_ID_RISK_7DAY_WINDOW=0.0, TERMINAL_ID_NB_TX_30DAY_WINDOW=27.0, TERMINAL_ID_RISK_30DAY_WINDOW=0.0
TRANSACTION_ID=317341, TX_DATETIME=2018-05-04 03:10:33, CUSTOMER_ID=3230, TERMINAL_ID=7606, TX_AMOUNT=26.06, TX_TIME_SECONDS=2862633, TX_TIME_DAYS=33, TX_FRAUD=0, TX_FRAUD_SCENARIO=0, TX_DURING_WEEKEND=0, TX_DURING_NIGHT=1, CUSTOMER_ID_NB_TX_1DAY_WINDOW=6.0, CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW=59.72833333333325, CUSTOMER_ID_NB_TX_7DAY_WINDOW=35.0, CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW=91.254, CUSTOMER_ID_NB_TX_30DAY_WINDOW=119.0, CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW=81.5629411764706, TERMINAL_ID_NB_TX_1DAY_WINDOW=0.0, TERMINAL_ID_RISK_1DAY_WINDOW=0.0, TERMINAL_ID_NB_TX_7DAY_WINDOW=10.0, TERMINAL_ID_RISK_7DAY_WINDOW=0.0, TERMINAL_ID_NB_TX_30DAY_WINDOW=20.0, TERMINAL_ID_RISK_30DAY_WINDOW=0.0
TRANSACTION_ID=317342, TX_DATETIME=2018-05-04 03:11:33, CUSTOMER_ID=4754, TERMINAL_ID=5398, TX_AMOUNT=126.6, TX_TIME_SECONDS=2862693, TX_TIME_DAYS=33, TX_FRAUD=0, TX_FRAUD_SCENARIO=0, TX_DURING_WEEKEND=0, TX_DURING_NIGHT=1, CUSTOMER_ID_NB_TX_1DAY_WINDOW=4.0, CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW=106.5425000000001, CUSTOMER_ID_NB_TX_7DAY_WINDOW=28.0, CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW=96.48428571428575, CUSTOMER_ID_NB_TX_30DAY_WINDOW=123.0, CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW=98.45577235772352, TERMINAL_ID_NB_TX_1DAY_WINDOW=2.0, TERMINAL_ID_RISK_1DAY_WINDOW=0.0, TERMINAL_ID_NB_TX_7DAY_WINDOW=9.0, TERMINAL_ID_RISK_7DAY_WINDOW=0.0, TERMINAL_ID_NB_TX_30DAY_WINDOW=34.0, TERMINAL_ID_RISK_30DAY_WINDOW=0.0
TRANSACTION_ID=317343, TX_DATETIME=2018-05-04 03:11:39, CUSTOMER_ID=1904, TERMINAL_ID=9886, TX_AMOUNT=1.3, TX_TIME_SECONDS=2862699, TX_TIME_DAYS=33, TX_FRAUD=0, TX_FRAUD_SCENARIO=0, TX_DURING_WEEKEND=0, TX_DURING_NIGHT=1, CUSTOMER_ID_NB_TX_1DAY_WINDOW=2.0, CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW=3.8049999999999904, CUSTOMER_ID_NB_TX_7DAY_WINDOW=18.0, CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW=11.871666666666663, CUSTOMER_ID_NB_TX_30DAY_WINDOW=76.0, CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW=12.36039473684211, TERMINAL_ID_NB_TX_1DAY_WINDOW=0.0, TERMINAL_ID_RISK_1DAY_WINDOW=0.0, TERMINAL_ID_NB_TX_7DAY_WINDOW=4.0, TERMINAL_ID_RISK_7DAY_WINDOW=0.0, TERMINAL_ID_NB_TX_30DAY_WINDOW=25.0, TERMINAL_ID_RISK_30DAY_WINDOW=0.0
TRANSACTION_ID=317344, TX_DATETIME=2018-05-04 03:11:50, CUSTOMER_ID=3502, TERMINAL_ID=114, TX_AMOUNT=5.11, TX_TIME_SECONDS=2862710, TX_TIME_DAYS=33, TX_FRAUD=0, TX_FRAUD_SCENARIO=0, TX_DURING_WEEKEND=0, TX_DURING_NIGHT=1, CUSTOMER_ID_NB_TX_1DAY_WINDOW=2.0, CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW=8.130000000000003, CUSTOMER_ID_NB_TX_7DAY_WINDOW=12.0, CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW=9.921666666666672, CUSTOMER_ID_NB_TX_30DAY_WINDOW=44.0, CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW=11.782272727272728, TERMINAL_ID_NB_TX_1DAY_WINDOW=0.0, TERMINAL_ID_RISK_1DAY_WINDOW=0.0, TERMINAL_ID_NB_TX_7DAY_WINDOW=5.0, TERMINAL_ID_RISK_7DAY_WINDOW=0.0, TERMINAL_ID_NB_TX_30DAY_WINDOW=15.0, TERMINAL_ID_RISK_30DAY_WINDOW=0.0
TRANSACTION_ID=317345, TX_DATETIME=2018-05-04 03:12:30, CUSTOMER_ID=1894, TERMINAL_ID=6683, TX_AMOUNT=42.23, TX_TIME_SECONDS=2862750, TX_TIME_DAYS=33, TX_FRAUD=0, TX_FRAUD_SCENARIO=0, TX_DURING_WEEKEND=0, TX_DURING_NIGHT=1, CUSTOMER_ID_NB_TX_1DAY_WINDOW=4.0, CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW=26.67750000000003, CUSTOMER_ID_NB_TX_7DAY_WINDOW=28.0, CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW=21.55821428571428, CUSTOMER_ID_NB_TX_30DAY_WINDOW=130.0, CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW=20.91476923076923, TERMINAL_ID_NB_TX_1DAY_WINDOW=2.0, TERMINAL_ID_RISK_1DAY_WINDOW=0.0, TERMINAL_ID_NB_TX_7DAY_WINDOW=14.0, TERMINAL_ID_RISK_7DAY_WINDOW=0.0, TERMINAL_ID_NB_TX_30DAY_WINDOW=34.0, TERMINAL_ID_RISK_30DAY_WINDOW=0.0
TRANSACTION_ID=317346, TX_DATETIME=2018-05-04 03:13:21, CUSTOMER_ID=3115, TERMINAL_ID=6106, TX_AMOUNT=32.17, TX_TIME_SECONDS=2862801, TX_TIME_DAYS=33, TX_FRAUD=0, TX_FRAUD_SCENARIO=0, TX_DURING_WEEKEND=0, TX_DURING_NIGHT=1, CUSTOMER_ID_NB_TX_1DAY_WINDOW=6.0, CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW=34.24666666666667, CUSTOMER_ID_NB_TX_7DAY_WINDOW=32.0, CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW=35.92562500000001, CUSTOMER_ID_NB_TX_30DAY_WINDOW=128.0, CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW=35.64601562500001, TERMINAL_ID_NB_TX_1DAY_WINDOW=1.0, TERMINAL_ID_RISK_1DAY_WINDOW=0.0, TERMINAL_ID_NB_TX_7DAY_WINDOW=13.0, TERMINAL_ID_RISK_7DAY_WINDOW=0.0, TERMINAL_ID_NB_TX_30DAY_WINDOW=42.0, TERMINAL_ID_RISK_30DAY_WINDOW=0.0
TRANSACTION_ID=317347, TX_DATETIME=2018-05-04 03:13:34, CUSTOMER_ID=288, TERMINAL_ID=4383, TX_AMOUNT=96.75, TX_TIME_SECONDS=2862814, TX_TIME_DAYS=33, TX_FRAUD=0, TX_FRAUD_SCENARIO=0, TX_DURING_WEEKEND=0, TX_DURING_NIGHT=1, CUSTOMER_ID_NB_TX_1DAY_WINDOW=8.0, CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW=85.57125, CUSTOMER_ID_NB_TX_7DAY_WINDOW=36.0, CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW=77.83944444444442, CUSTOMER_ID_NB_TX_30DAY_WINDOW=128.0, CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW=82.00320312499998, TERMINAL_ID_NB_TX_1DAY_WINDOW=0.0, TERMINAL_ID_RISK_1DAY_WINDOW=0.0, TERMINAL_ID_NB_TX_7DAY_WINDOW=6.0, TERMINAL_ID_RISK_7DAY_WINDOW=0.0, TERMINAL_ID_NB_TX_30DAY_WINDOW=25.0, TERMINAL_ID_RISK_30DAY_WINDOW=0.0
TRANSACTION_ID=317348, TX_DATETIME=2018-05-04 03:13:40, CUSTOMER_ID=3440, TERMINAL_ID=8044, TX_AMOUNT=45.79, TX_TIME_SECONDS=2862820, TX_TIME_DAYS=33, TX_FRAUD=0, TX_FRAUD_SCENARIO=0, TX_DURING_WEEKEND=0, TX_DURING_NIGHT=1, CUSTOMER_ID_NB_TX_1DAY_WINDOW=4.0, CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW=42.54500000000002, CUSTOMER_ID_NB_TX_7DAY_WINDOW=19.0, CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW=39.816315789473684, CUSTOMER_ID_NB_TX_30DAY_WINDOW=88.0, CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW=35.49659090909091, TERMINAL_ID_NB_TX_1DAY_WINDOW=2.0, TERMINAL_ID_RISK_1DAY_WINDOW=0.0, TERMINAL_ID_NB_TX_7DAY_WINDOW=8.0, TERMINAL_ID_RISK_7DAY_WINDOW=0.0, TERMINAL_ID_NB_TX_30DAY_WINDOW=29.0, TERMINAL_ID_RISK_30DAY_WINDOW=0.034482758620689655
TRANSACTION_ID=317349, TX_DATETIME=2018-05-04 03:13:53, CUSTOMER_ID=156, TERMINAL_ID=4473, TX_AMOUNT=79.27, TX_TIME_SECONDS=2862833, TX_TIME_DAYS=33, TX_FRAUD=0, TX_FRAUD_SCENARIO=0, TX_DURING_WEEKEND=0, TX_DURING_NIGHT=1, CUSTOMER_ID_NB_TX_1DAY_WINDOW=4.0, CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW=106.69499999999996, CUSTOMER_ID_NB_TX_7DAY_WINDOW=27.0, CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW=77.26074074074073, CUSTOMER_ID_NB_TX_30DAY_WINDOW=96.0, CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW=80.0409375, TERMINAL_ID_NB_TX_1DAY_WINDOW=2.0, TERMINAL_ID_RISK_1DAY_WINDOW=0.0, TERMINAL_ID_NB_TX_7DAY_WINDOW=7.0, TERMINAL_ID_RISK_7DAY_WINDOW=0.0, TERMINAL_ID_NB_TX_30DAY_WINDOW=32.0, TERMINAL_ID_RISK_30DAY_WINDOW=0.0
TRANSACTION_ID=317350, TX_DATETIME=2018-05-04 03:14:02, CUSTOMER_ID=2590, TERMINAL_ID=2658, TX_AMOUNT=12.3, TX_TIME_SECONDS=2862842, TX_TIME_DAYS=33, TX_FRAUD=0, TX_FRAUD_SCENARIO=0, TX_DURING_WEEKEND=0, TX_DURING_NIGHT=1, CUSTOMER_ID_NB_TX_1DAY_WINDOW=2.0, CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW=35.15999999999999, CUSTOMER_ID_NB_TX_7DAY_WINDOW=13.0, CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW=47.51846153846149, CUSTOMER_ID_NB_TX_30DAY_WINDOW=56.0, CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW=60.029821428571395, TERMINAL_ID_NB_TX_1DAY_WINDOW=0.0, TERMINAL_ID_RISK_1DAY_WINDOW=0.0, TERMINAL_ID_NB_TX_7DAY_WINDOW=10.0, TERMINAL_ID_RISK_7DAY_WINDOW=0.0, TERMINAL_ID_NB_TX_30DAY_WINDOW=24.0, TERMINAL_ID_RISK_30DAY_WINDOW=0.0
TRANSACTION_ID=317351, TX_DATETIME=2018-05-04 03:14:10, CUSTOMER_ID=3261, TERMINAL_ID=9141, TX_AMOUNT=27.92, TX_TIME_SECONDS=2862850, TX_TIME_DAYS=33, TX_FRAUD=0, TX_FRAUD_SCENARIO=0, TX_DURING_WEEKEND=0, TX_DURING_NIGHT=1, CUSTOMER_ID_NB_TX_1DAY_WINDOW=5.0, CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW=56.99999999999998, CUSTOMER_ID_NB_TX_7DAY_WINDOW=27.0, CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW=52.600000000000016, CUSTOMER_ID_NB_TX_30DAY_WINDOW=111.0, CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW=56.91387387387392, TERMINAL_ID_NB_TX_1DAY_WINDOW=1.0, TERMINAL_ID_RISK_1DAY_WINDOW=0.0, TERMINAL_ID_NB_TX_7DAY_WINDOW=11.0, TERMINAL_ID_RISK_7DAY_WINDOW=0.0, TERMINAL_ID_NB_TX_30DAY_WINDOW=37.0, TERMINAL_ID_RISK_30DAY_WINDOW=0.0
TRANSACTION_ID=317352, TX_DATETIME=2018-05-04 03:14:48, CUSTOMER_ID=2777, TERMINAL_ID=7148, TX_AMOUNT=7.03, TX_TIME_SECONDS=2862888, TX_TIME_DAYS=33, TX_FRAUD=0, TX_FRAUD_SCENARIO=0, TX_DURING_WEEKEND=0, TX_DURING_NIGHT=1, CUSTOMER_ID_NB_TX_1DAY_WINDOW=3.0, CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW=6.449999999999999, CUSTOMER_ID_NB_TX_7DAY_WINDOW=6.0, CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW=4.870000000000002, CUSTOMER_ID_NB_TX_30DAY_WINDOW=23.0, CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW=5.723478260869566, TERMINAL_ID_NB_TX_1DAY_WINDOW=2.0, TERMINAL_ID_RISK_1DAY_WINDOW=0.0, TERMINAL_ID_NB_TX_7DAY_WINDOW=7.0, TERMINAL_ID_RISK_7DAY_WINDOW=0.0, TERMINAL_ID_NB_TX_30DAY_WINDOW=44.0, TERMINAL_ID_RISK_30DAY_WINDOW=0.0
TRANSACTION_ID=317353, TX_DATETIME=2018-05-04 03:14:49, CUSTOMER_ID=803, TERMINAL_ID=1731, TX_AMOUNT=42.91, TX_TIME_SECONDS=2862889, TX_TIME_DAYS=33, TX_FRAUD=0, TX_FRAUD_SCENARIO=0, TX_DURING_WEEKEND=0, TX_DURING_NIGHT=1, CUSTOMER_ID_NB_TX_1DAY_WINDOW=5.0, CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW=38.04600000000001, CUSTOMER_ID_NB_TX_7DAY_WINDOW=17.0, CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW=45.774705882352954, CUSTOMER_ID_NB_TX_30DAY_WINDOW=62.0, CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW=48.25032258064517, TERMINAL_ID_NB_TX_1DAY_WINDOW=0.0, TERMINAL_ID_RISK_1DAY_WINDOW=0.0, TERMINAL_ID_NB_TX_7DAY_WINDOW=6.0, TERMINAL_ID_RISK_7DAY_WINDOW=0.0, TERMINAL_ID_NB_TX_30DAY_WINDOW=29.0, TERMINAL_ID_RISK_30DAY_WINDOW=0.0
TRANSACTION_ID=317354, TX_DATETIME=2018-05-04 03:14:57, CUSTOMER_ID=4689, TERMINAL_ID=1568, TX_AMOUNT=130.0, TX_TIME_SECONDS=2862897, TX_TIME_DAYS=33, TX_FRAUD=0, TX_FRAUD_SCENARIO=0, TX_DURING_WEEKEND=0, TX_DURING_NIGHT=1, CUSTOMER_ID_NB_TX_1DAY_WINDOW=5.0, CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW=73.31599999999997, CUSTOMER_ID_NB_TX_7DAY_WINDOW=18.0, CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW=66.11055555555551, CUSTOMER_ID_NB_TX_30DAY_WINDOW=60.0, CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW=76.74550000000002, TERMINAL_ID_NB_TX_1DAY_WINDOW=2.0, TERMINAL_ID_RISK_1DAY_WINDOW=0.0, TERMINAL_ID_NB_TX_7DAY_WINDOW=5.0, TERMINAL_ID_RISK_7DAY_WINDOW=0.0, TERMINAL_ID_NB_TX_30DAY_WINDOW=31.0, TERMINAL_ID_RISK_30DAY_WINDOW=0.0
TRANSACTION_ID=317355, TX_DATETIME=2018-05-04 03:14:58, CUSTOMER_ID=2836, TERMINAL_ID=867, TX_AMOUNT=47.92, TX_TIME_SECONDS=2862898, TX_TIME_DAYS=33, TX_FRAUD=0, TX_FRAUD_SCENARIO=0, TX_DURING_WEEKEND=0, TX_DURING_NIGHT=1, CUSTOMER_ID_NB_TX_1DAY_WINDOW=3.0, CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW=42.36999999999998, CUSTOMER_ID_NB_TX_7DAY_WINDOW=19.0, CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW=40.38105263157891, CUSTOMER_ID_NB_TX_30DAY_WINDOW=88.0, CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW=35.04147727272726, TERMINAL_ID_NB_TX_1DAY_WINDOW=2.0, TERMINAL_ID_RISK_1DAY_WINDOW=0.0, TERMINAL_ID_NB_TX_7DAY_WINDOW=11.0, TERMINAL_ID_RISK_7DAY_WINDOW=0.0, TERMINAL_ID_NB_TX_30DAY_WINDOW=29.0, TERMINAL_ID_RISK_30DAY_WINDOW=0.0
TRANSACTION_ID=317356, TX_DATETIME=2018-05-04 03:16:04, CUSTOMER_ID=2708, TERMINAL_ID=4235, TX_AMOUNT=137.41, TX_TIME_SECONDS=2862964, TX_TIME_DAYS=33, TX_FRAUD=0, TX_FRAUD_SCENARIO=0, TX_DURING_WEEKEND=0, TX_DURING_NIGHT=1, CUSTOMER_ID_NB_TX_1DAY_WINDOW=2.0, CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW=124.57500000000002, CUSTOMER_ID_NB_TX_7DAY_WINDOW=15.0, CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW=89.03733333333338, CUSTOMER_ID_NB_TX_30DAY_WINDOW=65.0, CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW=92.05553846153849, TERMINAL_ID_NB_TX_1DAY_WINDOW=0.0, TERMINAL_ID_RISK_1DAY_WINDOW=0.0, TERMINAL_ID_NB_TX_7DAY_WINDOW=7.0, TERMINAL_ID_RISK_7DAY_WINDOW=0.0, TERMINAL_ID_NB_TX_30DAY_WINDOW=31.0, TERMINAL_ID_RISK_30DAY_WINDOW=0.0
TRANSACTION_ID=317357, TX_DATETIME=2018-05-04 03:16:06, CUSTOMER_ID=1318, TERMINAL_ID=1561, TX_AMOUNT=13.04, TX_TIME_SECONDS=2862966, TX_TIME_DAYS=33, TX_FRAUD=0, TX_FRAUD_SCENARIO=0, TX_DURING_WEEKEND=0, TX_DURING_NIGHT=1, CUSTOMER_ID_NB_TX_1DAY_WINDOW=2.0, CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW=64.76500000000024, CUSTOMER_ID_NB_TX_7DAY_WINDOW=23.0, CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW=68.09043478260863, CUSTOMER_ID_NB_TX_30DAY_WINDOW=90.0, CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW=76.11855555555556, TERMINAL_ID_NB_TX_1DAY_WINDOW=2.0, TERMINAL_ID_RISK_1DAY_WINDOW=0.0, TERMINAL_ID_NB_TX_7DAY_WINDOW=9.0, TERMINAL_ID_RISK_7DAY_WINDOW=0.0, TERMINAL_ID_NB_TX_30DAY_WINDOW=29.0, TERMINAL_ID_RISK_30DAY_WINDOW=0.0
TRANSACTION_ID=317358, TX_DATETIME=2018-05-04 03:16:12, CUSTOMER_ID=382, TERMINAL_ID=5466, TX_AMOUNT=16.25, TX_TIME_SECONDS=2862972, TX_TIME_DAYS=33, TX_FRAUD=0, TX_FRAUD_SCENARIO=0, TX_DURING_WEEKEND=0, TX_DURING_NIGHT=1, CUSTOMER_ID_NB_TX_1DAY_WINDOW=6.0, CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW=16.251666666666654, CUSTOMER_ID_NB_TX_7DAY_WINDOW=30.0, CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW=16.808666666666667, CUSTOMER_ID_NB_TX_30DAY_WINDOW=118.0, CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW=16.460423728813566, TERMINAL_ID_NB_TX_1DAY_WINDOW=1.0, TERMINAL_ID_RISK_1DAY_WINDOW=0.0, TERMINAL_ID_NB_TX_7DAY_WINDOW=3.0, TERMINAL_ID_RISK_7DAY_WINDOW=0.0, TERMINAL_ID_NB_TX_30DAY_WINDOW=17.0, TERMINAL_ID_RISK_30DAY_WINDOW=0.0
TRANSACTION_ID=317359, TX_DATETIME=2018-05-04 03:16:15, CUSTOMER_ID=1179, TERMINAL_ID=1238, TX_AMOUNT=7.51, TX_TIME_SECONDS=2862975, TX_TIME_DAYS=33, TX_FRAUD=0, TX_FRAUD_SCENARIO=0, TX_DURING_WEEKEND=0, TX_DURING_NIGHT=1, CUSTOMER_ID_NB_TX_1DAY_WINDOW=2.0, CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW=5.525000000000006, CUSTOMER_ID_NB_TX_7DAY_WINDOW=12.0, CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW=7.041666666666669, CUSTOMER_ID_NB_TX_30DAY_WINDOW=47.0, CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW=8.234255319148938, TERMINAL_ID_NB_TX_1DAY_WINDOW=1.0, TERMINAL_ID_RISK_1DAY_WINDOW=0.0, TERMINAL_ID_NB_TX_7DAY_WINDOW=1.0, TERMINAL_ID_RISK_7DAY_WINDOW=0.0, TERMINAL_ID_NB_TX_30DAY_WINDOW=15.0, TERMINAL_ID_RISK_30DAY_WINDOW=0.0
TRANSACTION_ID=317360, TX_DATETIME=2018-05-04 03:16:22, CUSTOMER_ID=3414, TERMINAL_ID=5152, TX_AMOUNT=47.28, TX_TIME_SECONDS=2862982, TX_TIME_DAYS=33, TX_FRAUD=0, TX_FRAUD_SCENARIO=0, TX_DURING_WEEKEND=0, TX_DURING_NIGHT=1, CUSTOMER_ID_NB_TX_1DAY_WINDOW=2.0, CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW=72.895, CUSTOMER_ID_NB_TX_7DAY_WINDOW=15.0, CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW=53.18800000000005, CUSTOMER_ID_NB_TX_30DAY_WINDOW=69.0, CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW=56.98666666666666, TERMINAL_ID_NB_TX_1DAY_WINDOW=2.0, TERMINAL_ID_RISK_1DAY_WINDOW=0.0, TERMINAL_ID_NB_TX_7DAY_WINDOW=10.0, TERMINAL_ID_RISK_7DAY_WINDOW=0.0, TERMINAL_ID_NB_TX_30DAY_WINDOW=25.0, TERMINAL_ID_RISK_30DAY_WINDOW=0.0
TRANSACTION_ID=317361, TX_DATETIME=2018-05-04 03:17:03, CUSTOMER_ID=4424, TERMINAL_ID=4428, TX_AMOUNT=123.83, TX_TIME_SECONDS=2863023, TX_TIME_DAYS=33, TX_FRAUD=0, TX_FRAUD_SCENARIO=0, TX_DURING_WEEKEND=0, TX_DURING_NIGHT=1, CUSTOMER_ID_NB_TX_1DAY_WINDOW=4.0, CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW=114.59749999999998, CUSTOMER_ID_NB_TX_7DAY_WINDOW=23.0, CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW=85.70956521739136, CUSTOMER_ID_NB_TX_30DAY_WINDOW=102.0, CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW=79.93470588235292, TERMINAL_ID_NB_TX_1DAY_WINDOW=0.0, TERMINAL_ID_RISK_1DAY_WINDOW=0.0, TERMINAL_ID_NB_TX_7DAY_WINDOW=11.0, TERMINAL_ID_RISK_7DAY_WINDOW=0.0, TERMINAL_ID_NB_TX_30DAY_WINDOW=30.0, TERMINAL_ID_RISK_30DAY_WINDOW=0.0
TRANSACTION_ID=317362, TX_DATETIME=2018-05-04 03:17:14, CUSTOMER_ID=4259, TERMINAL_ID=8889, TX_AMOUNT=88.67, TX_TIME_SECONDS=2863034, TX_TIME_DAYS=33, TX_FRAUD=0, TX_FRAUD_SCENARIO=0, TX_DURING_WEEKEND=0, TX_DURING_NIGHT=1, CUSTOMER_ID_NB_TX_1DAY_WINDOW=3.0, CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW=47.26000000000001, CUSTOMER_ID_NB_TX_7DAY_WINDOW=13.0, CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW=40.06307692307693, CUSTOMER_ID_NB_TX_30DAY_WINDOW=48.0, CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW=42.228125000000006, TERMINAL_ID_NB_TX_1DAY_WINDOW=1.0, TERMINAL_ID_RISK_1DAY_WINDOW=0.0, TERMINAL_ID_NB_TX_7DAY_WINDOW=13.0, TERMINAL_ID_RISK_7DAY_WINDOW=0.0, TERMINAL_ID_NB_TX_30DAY_WINDOW=35.0, TERMINAL_ID_RISK_30DAY_WINDOW=0.0
